S6_T4,1544821866.84,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821866.94,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.02,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.11,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.21,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.3,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.47,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.47,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.47,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821867.47,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,True,False,NA,NA
S6_T4,1544821868.03,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.03,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.03,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.03,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.12,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.2,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.29,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.38,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.38,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.47,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.55,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.64,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
S6_T4,1544821868.64,78.52,-119.18,30.83,-89.89,91.74,8.73,-46.61,0.35351002,-0.057450004,0.07827,-0.992466,0.032679,-0.118082,-0.078623,0.569294,0.818366,0.093967,0.821484,-0.562436,False,False,NA,NA
