8.997080000000000291e+04
-1.509470000000000073e+04
9.958300000000000000e+05
3.602600000000000000e+05
3.837060000000000000e+05
-9.221730000000000000e+05
-4.864509999999999854e+04
-8.253019999999999709e+04
9.190620000000000000e+05
3.864830000000000000e+05
-7.717669999999999709e+04
1.078370000000000000e+05
2.791180000000000000e+05
6.070260000000000000e+05
7.440520000000000000e+05
3.908330000000000000e+05
-7.053280000000000000e+05
-3.961990000000000000e+05
5.878260000000000000e+05
-1.297720000000000073e+04
6.516180000000000000e+05
-6.888730000000000000e+05
3.175670000000000000e+05
2.086540000000000000e+05
