1544817809.06,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.15,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.24,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.33,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.42,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.51,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.59,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.68,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.77,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.86,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817809.96,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817810.05,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817810.14,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,True
1544817810.7,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817810.79,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817810.88,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817810.98,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.06,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.16,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.24,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.33,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.41,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.51,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.6,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.69,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.78,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.89,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817811.97,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.06,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.15,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.25,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.32,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.42,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.51,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.6,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.69,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.78,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817812.92,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817813.01,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817813.14,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817813.28,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817813.38,-74.55,-116.51,30.45,84.05,68.46,1.99,50.71,0.41738003,0.05166,0.09922001-0.976183,0.117615,0.182301,-0.100431,0.499843,-0.860273,-0.192303,-0.858093,-0.476126,False
1544817813.48,-74.08,-116.68,30.17,83.23,68.09,2.2,50.71,0.41605002,0.053400002,0.099010006-0.976657,0.103708,0.18811,-0.11399,0.49202,-0.863089,-0.182063,-0.864385,-0.468713,False
1544817813.59,-74.01,-116.71,30.15,83.14,68.04,2.22,50.71,0.41601002,0.053470004,0.09904001-0.976657,0.103708,0.18811,-0.11399,0.49202,-0.863089,-0.182063,-0.864385,-0.468713,False
1544817813.69,-73.99,-116.63,29.99,83.08,68.36,2.27,50.71,0.41579002,0.05492,0.098570004-0.977069,0.104328,0.185612,-0.111191,0.493422,-0.862653,-0.181584,-0.86351,-0.470507,False
1544817813.79,-73.99,-116.63,29.99,83.08,68.36,2.27,50.71,0.41586,0.05496,0.098610006-0.977108,0.104145,0.185508,-0.111005,0.494291,-0.86218,-0.181486,-0.863036,-0.471415,False
1544817813.89,-74.33,-116.43,30.16,84.1,68.94,2.06,50.71,0.41718,0.05621,0.09740001-0.976657,0.113948,0.182089,-0.100166,0.5083,-0.855335,-0.190019,-0.853608,-0.485021,False
1544817813.98,-74.34,-116.42,30.17,84.13,68.96,2.05,50.71,0.41720003,0.056220002,0.097430006-0.976657,0.113948,0.182089,-0.100166,0.5083,-0.855335,-0.190019,-0.853608,-0.485021,False
1544817814.1,-74.49,-116.35,30.6,85.12,69.43,1.49,50.71,0.41729003,0.0568,0.09667-0.97697,0.118719,0.177299,-0.091035,0.519594,-0.84955,-0.192981,-0.846125,-0.49682,False
1544817814.2,-74.5,-116.36,30.6,85.11,69.42,1.49,50.71,0.41733,0.056790005,0.09673001-0.977,0.116991,0.178282,-0.092766,0.519617,-0.849348,-0.192004,-0.846352,-0.496813,False
1544817814.32,-74.39,-116.4,30.13,84.14,69.31,2.03,50.71,0.41635004,0.056200005,0.09722-0.977485,0.113735,0.177727,-0.096501,0.508076,-0.855889,-0.187644,-0.85377,-0.485661,False
1544817814.41,-74.38,-116.4,30.13,84.15,69.31,2.03,50.71,0.41604003,0.056250002,0.097-0.977902,0.112768,0.176041,-0.095529,0.507972,-0.85606,-0.18596,-0.85396,-0.485975,False
1544817814.53,-73.97,-116.66,30.38,84.27,69.16,2.07,50.71,0.41353002,0.056220002,0.095910005-0.97835,0.109795,0.175434,-0.095996,0.510225,-0.854667,-0.183349,-0.853004,-0.488638,False
1544817814.63,-73.97,-116.67,30.38,84.27,69.16,2.07,50.71,0.41349,0.05623,0.095910005-0.97831,0.111421,0.174626,-0.094155,0.511705,-0.853986,-0.184509,-0.851906,-0.490116,False
1544817814.75,-73.62,-116.88,31.06,85.52,69.29,1.55,50.71,0.41079003,0.05787,0.092860006-0.978686,0.111862,0.172225,-0.087531,0.531425,-0.842571,-0.185776,-0.839687,-0.510307,False
1544817814.87,-73.35,-117.05,31.56,86.51,69.58,1.16,50.71,0.40866002,0.05919,0.09064-0.979798,0.113248,0.164832,-0.078366,0.540884,-0.837439,-0.183994,-0.833439,-0.521082,False
1544817814.96,-73.61,-116.87,31.18,86.89,70.67,1.73,50.71,0.40753,0.061350003,0.088020004-0.980535,0.123452,0.152681,-0.060454,0.550015,-0.832964,-0.186808,-0.82598,-0.531846,False
1544817815.08,-73.84,-116.7,30.86,86.92,71.23,2.13,50.71,0.40770003,0.061910003,0.08754001-0.980584,0.12976,0.147025,-0.052786,0.54742,-0.835191,-0.188859,-0.826737,-0.529942,False
1544817815.18,-73.92,-116.64,30.74,86.78,71.34,2.26,50.71,0.40779004,0.061800003,0.087620005-0.980584,0.12976,0.147025,-0.052786,0.54742,-0.835191,-0.188859,-0.826737,-0.529942,False
1544817815.28,-73.92,-116.64,30.74,87.08,71.92,2.48,50.71,0.40522003,0.06243,0.085710004-0.981508,0.135746,0.134963,-0.037544,0.554847,-0.831105,-0.187703,-0.820803,-0.53949,False
1544817815.37,-73.93,-116.67,30.74,87.29,72.3,2.6,50.71,0.40441003,0.06267,0.08506-0.981395,0.137492,0.134013,-0.035788,0.554758,-0.831241,-0.188634,-0.820572,-0.539517,False
1544817815.48,-73.88,-116.7,30.96,87.86,72.8,2.48,50.71,0.40237,0.063540004,0.08343001-0.982087,0.139379,0.126798,-0.026726,0.56309,-0.825963,-0.186521,-0.814557,-0.549279,False
1544817815.58,-73.86,-116.71,30.98,87.91,72.84,2.47,50.71,0.40226004,0.0636,0.08346-0.982341,0.140042,0.124076,-0.023927,0.56368,-0.825647,-0.185564,-0.814035,-0.550375,False
1544817815.69,-74.04,-116.6,31.15,88.81,74.16,2.39,50.71,0.39989004,0.06603,0.08102-0.983034,0.149204,0.106692,-0.000608,0.579011,-0.81532,-0.183425,-0.801552,-0.569096,False
1544817815.79,-74.12,-116.55,31.21,89.07,74.52,2.37,50.71,0.39977002,0.06621,0.08089-0.982865,0.15096,0.10577,0.001161,0.578876,-0.815414,-0.184323,-0.80132,-0.569133,False
1544817815.9,-73.94,-116.63,31.05,89.08,74.64,3.05,50.71,0.39769003,0.06738,0.07886001-0.982119,0.157939,0.102454,0.008577,0.58119,-0.813723,-0.188064,-0.798294,-0.572152,False
1544817815.99,-73.87,-116.67,31.0,89.1,74.66,3.18,50.71,0.39735,0.067710005,0.07847001-0.982304,0.156182,0.103374,0.006806,0.581337,-0.813634,-0.18717,-0.798533,-0.572113,False
1544817816.1,-73.17,-117.06,31.34,89.3,73.8,3.71,50.71,0.39461002,0.06781,0.07656-0.980988,0.1595,0.110555,0.003422,0.583796,-0.811893,-0.194039,-0.796079,-0.573242,False
1544817816.2,-73.02,-117.16,31.43,89.34,73.6,3.83,50.71,0.39421,0.06789,0.07634-0.980988,0.1595,0.110555,0.003422,0.583796,-0.811893,-0.194039,-0.796079,-0.573242,False
1544817816.3,-72.44,-117.5,31.97,89.9,73.17,3.74,50.71,0.39156002,0.06842,0.074750006-0.980824,0.158119,0.113939,0.001619,0.591211,-0.806515,-0.194888,-0.790865,-0.58013,False
1544817816.4,-72.32,-117.58,32.08,90.01,73.07,3.7,50.71,0.39137003,0.06857,0.07458001-0.980824,0.158119,0.113939,0.001619,0.591211,-0.806515,-0.194888,-0.790865,-0.58013,False
1544817816.52,-71.89,-117.85,32.55,90.8,72.75,3.61,50.71,0.38894,0.069000006,0.07221-0.98046,0.158437,0.116602,0.00178,0.599858,-0.800105,-0.196711,-0.784263,-0.588418,False
1544817816.63,-71.86,-117.87,32.57,90.83,72.73,3.61,50.71,0.38875002,0.06906,0.07213-0.980286,0.157533,0.119262,-0.00089,0.600071,-0.799946,-0.197584,-0.784282,-0.588101,False
1544817816.75,-71.19,-118.26,32.99,91.08,71.85,3.83,50.71,0.38656002,0.06868,0.07101001-0.979727,0.157448,0.123875,-0.004271,0.601778,-0.798652,-0.200291,-0.78299,-0.588905,False
1544817816.87,-70.94,-118.37,32.88,90.69,71.41,3.99,50.71,0.38553002,0.068160005,0.070750006-0.980395,0.150706,0.126941,-0.012013,0.597313,-0.801919,-0.196677,-0.787722,-0.583792,False
1544817816.97,-70.9,-118.39,32.84,90.64,71.35,4.0,50.71,0.38557002,0.06818,0.07078-0.980412,0.150753,0.126749,-0.012184,0.595884,-0.802978,-0.196579,-0.788794,-0.582375,False
1544817817.07,-71.27,-118.2,32.56,90.37,71.96,3.78,50.71,0.38593,0.06781,0.07131-0.981806,0.147503,0.119581,-0.008869,0.593445,-0.804826,-0.189679,-0.791243,-0.58134,False
