1544799399.87,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799399.96,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.05,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.14,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.22,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.32,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.41,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.51,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.59,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.68,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.77,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09866001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.87,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799400.96,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09866001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799401.05,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09866001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799401.14,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
1544799401.23,-74.56,-116.51,30.29,84.0,68.03,1.33,50.71,0.41848004,0.051740006,0.09865001-0.976667,0.103005,0.188445,-0.113307,0.498258,-0.859593,-0.182437,-0.860888,-0.474961,True
